央视频道,#genre#
爱上4K,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226352/index.m3u8#http://39.134.24.24/PLTV/88888888/224/3221226005/index.m3u8#http://111.20.105.60:6060/yinhe/2/ch00000090990000001709/index.m3u8?virtualDomain=yinhe.live_hls.zte.com#http://dbiptv.sn.chinamobile.com/PLTV/88888888/224/3221226352/1.m3u8#http://39.134.24.202/PLTV/88888888/224/3221226005/index.m3u8 
SiTV欢笑剧场4K,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226582/index.m3u8#http://39.134.39.38/PLTV/88888888/224/3221226203/index.m3u8
南都4K,http://ye23.win/iptv/gztv.php?id=shenghuo 
花园4K,http://223.110.243.150/ott.js.chinamobile.com/PLTV/3/224/3221227749/index.m3u8#http://223.110.243.163/ott.js.chinamobile.com/PLTV/3/224/3221227749/index.m3u8 
珠峰基站4K,http://117.136.154.98/PLTV/88888888/224/3221225753/index.m3u8
精彩电影4K,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226011/index.m3u8
纯享4K,http://111.12.102.68:6610/PLTV/77777777/224/3221225726/index.m3u8?#http://39.135.53.199/ott.fj.chinamobile.com/PLTV/88888888/224/3221226825/index.m3u8 #http://39.134.115.163:8080/PLTV/88888910/224/3221225786/index.m3u8 
黑莓电影,http://117.136.154.86/PLTV/88888888/224/3221225557/index.m3u8#http://117.136.154.98/PLTV/88888888/224/3221225711/index.m3u8#http://223.110.245.153/ott.js.chinamobile.com/PLTV/3/224/3221225567/index.m3u8
黑莓动画,http://117.136.154.98/PLTV/88888888/224/3221225578/index.m3u8#http://223.110.245.161/ott.js.chinamobile.com/PLTV/3/224/3221225555/index.m3u8
黑莓电竞,http://117.136.154.86/PLTV/88888888/224/3221225575/index.m3u8
LOVENATURE4K,http://a3569457544-zabava-htlive.cdn.ngenix.net/hls/CH_LOVENATURE4K_HLS/bw20000000/playlist.m3u8
少儿频道,#genre#
金鹰卡通,http://223.110.241.206:6610/gitv/live1/G_JINYING/G_JINYING#http://117.136.154.98/PLTV/88888888/224/3221225682/index.m3u8#http://117.136.154.98/PLTV/88888888/224/3221225640/index.m3u8#http://117.136.154.98/PLTV/88888888/224/3221225827/index.m3u8#http://117.136.154.68/PLTV/88888888/224/3221225552/index.m3u8#http://ucdn.sd.chinamobile.com:8089/00/SNM/CHANNEL00000047/index.m3u8#http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221225744/index.m3u8#http://39.134.24.24/PLTV/88888888/224/3221225750/index.m3u8#http://111.20.105.60:6060/yinhe/2/ch00000090990000001067/index.m3u8?virtualDomain=yinhe.live_hls.zte.com
炫动卡通,http://223.110.241.206:6610/gitv/live1/G_XUANDONG/G_XUANDONG
嘉佳卡通,http://223.110.241.206:6610/gitv/live1/G_JIAJIA/G_JIAJIA#http://117.136.154.98/PLTV/88888888/224/3221225637/index.m3u8#http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226227/index.m3u8#http://111.20.105.60:6060/yinhe/2/ch00000090990000001310/index.m3u8?virtualDomain=yinhe.live_hls.zte.com
优漫卡通,http://223.110.241.206:6610/gitv/live1/G_YOUMAN/G_YOUMAN#http://117.136.154.98/PLTV/88888888/224/3221225556/index.m3u8#http://ucdn.sd.chinamobile.com:8089/00/SNM/CHANNEL00000049/index.m3u8#http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221225795/index.m3u8#http://39.134.24.24/PLTV/88888888/224/3221225698/index.m3u8#http://111.20.105.60:6060/yinhe/2/ch00000090990000001065/index.m3u8?virtualDomain=yinhe.live_hls.zte.com
哈哈炫动,http://117.136.154.98/PLTV/88888888/224/3221225790/index.m3u8#http://117.136.154.98/PLTV/88888888/224/3221225554/index.m3u8#http://117.136.154.68/PLTV/88888888/224/3221225607/index.m3u8#http://ucdn.sd.chinamobile.com:8089/00/SNM/CHANNEL00000050/index.m3u8#http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226213/index.m3u8#http://39.134.24.24/PLTV/88888888/224/3221225867/index.m3u8#http://111.20.105.60:6060/yinhe/2/ch00000090990000001303/index.m3u8?virtualDomain=yinhe.live_hls.zte.com
卡酷少儿,http://223.110.241.206:6610/gitv/live1/G_KAKU/G_KAKU#http://117.136.154.98/PLTV/88888888/224/3221225760/index.m3u8#http://117.136.154.86/PLTV/88888888/224/3221225642/index.m3u8#http://117.136.154.98/PLTV/88888888/224/3221225549/index.m3u8#http://ucdn.sd.chinamobile.com:8089/00/SNM/CHANNEL00000048/index.m3u8#http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221225743/index.m3u8#http://39.134.24.24/PLTV/88888888/224/3221225598/index.m3u8#http://111.20.105.60:6060/yinhe/2/ch00000090990000001066/index.m3u8?virtualDomain=yinhe.live_hls.zte.com#http://ivi.bupt.edu.cn/hls/btv9hd.m3u8#http://ivi.bupt.edu.cn/hls/btv10.m3u8#rtmp://58.200.131.2:1935/livetv/btv10
金鹰纪实,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226351/index.m3u8#http://111.20.105.60:6060/yinhe/2/ch00000090990000001699/index.m3u8?virtualDomain=yinhe.live_hls.zte.com#rtmp://58.200.131.2:1935/livetv/gedocu
港澳台频道,#genre#
凤凰卫视,http://223.110.245.167/ott.js.chinamobile.com/PLTV/3/224/3221226922/index.m3u8#http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226547/index.m3u8#http://111.20.105.60:6060/yinhe/2/ch00000090990000002275/index.m3u8?virtualDomain=yinhe.live_hls.zte.com#rtmp://58.200.131.2:1935/livetv/fhzw#http://93.190.139.36:8278/streams/d/phoenixtv_hd/playlist.m3u8
凤凰资讯,http://223.110.245.167/ott.js.chinamobile.com/PLTV/3/224/3221226923/index.m3u8#http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226546/index.m3u8#http://111.20.105.60:6060/yinhe/2/ch00000090990000002187/index.m3u8?virtualDomain=yinhe.live_hls.zte.com#rtmp://58.200.131.2:1935/livetv/fhzx#http://93.190.139.36:8278/streams/d/phoenixinfo_hd/playlist.m3u8 
阳光卫视,P2p://ns2.hellotvvod.com:9906/5fb514f50003ddbf04f07e8258c731e5&kss=333
凤凰香港,http://93.190.139.36:8278/streams/d/hkphoenix_twn/playlist.m3u8  
凤凰电影,rtmp://58.200.131.2:1935/livetv/fhdy#https://itv.ahcme.edu.cn/hls/fhdy.m3u8 
美亚电影,mitv://147.135.39.171:9906/5e7cf98e00020cab3dc388220eeb0f7e&link=123
香港卫视,http://zhibo.hkstv.tv/livestream/mutfysrq/playlist.m3u8 
香港财经,rtmp://202.69.69.180:443/webcast/bshdlive-pc
星空卫视,rtmp://58.200.131.2:1935/livetv/startv#https://itv.ahcme.edu.cn/hls/startv.m3u8 
澳门卫视,http://61.244.22.5/ch3/ch3.live/chunklist_w1228316132.m3u8 
澳亚卫视,https://live.mastvnet.com/4rlff1m/1024/live.m3u8
天映频道,mitv://147.135.39.171:9906/5e7cfab00001b8d03dc7f4e34dfd4368&link=123
卫视电影台,P2p://147.135.39.171:9906/5d9a250b000845289c9bf7d246ac3362&kss=333
TVBS欢乐HD,mitv://147.135.39.171:9906/5ea13fd1000849aacb76488073a656f2&link=123#mitv://147.135.39.171:9906/5ea13fd1000849aacb76488073a656f2.ts#http://96.44.140.132:18006/view.php?type=m3u8&id=cn_4_14016&key=86757114205
TVBS新闻台HD,mitv://147.135.39.171:9906/5ea4852100052c6fd83d1a840a5e74b2&link=123#mitv://147.135.39.171:9906/5ea4852100052c6fd83d1a840a5e74b2.ts#http://96.44.140.132:18006/view.php?type=m3u8&id=cn_4_14017&key=928518675711
台湾-壹新闻,mitv://147.135.39.171:9906/5ede0911000cbd09b8e8e6d42be1693c.ts
台视新闻HD,http://96.44.140.132:18006/view.php?type=m3u8&id=cn_0_8822&key=84797b799ae18d1b#http://96.44.140.132:18006/view.php?type=m3u8&id=cn_0_8822&key=655186757720
华视HD,http://96.44.140.132:18006/view.php?type=m3u8&id=cn_0_8816&key=84797b799ae18d1b#http://96.44.140.132:18006/view.php?type=m3u8&id=cn_0_8816&key=318675718103
民视HD,http://96.44.140.132:18006/view.php?type=m3u8&id=cn_0_8813&key=84797b799ae18d1b#http://96.44.140.132:18006/view.php?type=m3u8&id=cn_0_8813&key=92481867571
公视HD,http://96.44.140.132:18006/view.php?type=m3u8&id=cn_0_8817&key=84797b799ae18d1b#http://96.44.140.132:18006/view.php?type=m3u8&id=cn_0_8817&key=641953175718
三立台湾台,http://96.44.140.132:18006/view.php?type=m3u8&id=cn_4_14023&key=84797b799ae18d1b
东森电影,P2p://147.135.39.171:9906/5defe13e0007d9d56eba3f090a5f5661&kss=333
国外频道,#genre#
国家地理频道,rtmp://58.200.131.2:1935/livetv/natlgeo
国家地理,rtmp://ivi.bupt.edu.cn:1935/livetv/natlgeo 
StarSports,rtmp://58.200.131.2:1935/livetv/starsports
Channel[V],rtmp://58.200.131.2:1935/livetv/channelv
探索频道,rtmp://58.200.131.2:1935/livetv/discovery#rtmp://ivi.bupt.edu.cn:1935/livetv/discovery 
美国电视频道,rtmp://media3.scctv.net/live/scctv_800
地方高清,#genre#
北京新闻,http://ivi.bupt.edu.cn/hls/btv9hd.m3u8#http://ivi.bupt.edu.cn/hls/btv9.m3u8#rtmp://58.200.131.2:1935/livetv/btv9hd
北京文艺,http://ivi.bupt.edu.cn/hls/btv2hd.m3u8#http://ivi.bupt.edu.cn/hls/btv2.m3u8#rtmp://58.200.131.2:1935/livetv/btv2#rtmp://58.200.131.2:1935/livetv/btv2hd
北京科教,http://ivi.bupt.edu.cn/hls/btv3.m3u8#rtmp://58.200.131.2:1935/livetv/btv3
北京影视,http://ivi.bupt.edu.cn/hls/btv4hd.m3u8#http://ivi.bupt.edu.cn/hls/btv4.m3u8#rtmp://58.200.131.2:1935/livetv/btv4hd
北京财经,http://ivi.bupt.edu.cn/hls/btv5.m3u8#rtmp://58.200.131.2:1935/livetv/btv5
北京体育,rtmp://58.200.131.2:1935/livetv/btv6hd
北京生活,http://ivi.bupt.edu.cn/hls/btv7.m3u8#rtmp://58.200.131.2:1935/livetv/btv7
北京青年,http://ivi.bupt.edu.cn/hls/btv8.m3u8#rtmp://58.200.131.2:1935/livetv/btv8
北京冬奥纪实,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226232/index.m3u8#http://111.20.105.60:6060/yinhe/2/ch00000090990000001329/index.m3u8?virtualDomain=yinhe.live_hls.zte.com#http://ivi.bupt.edu.cn/hls/btv11.m3u8
江苏教育,http://223.110.241.206:6610/gitv/live1/G_JSJY/G_JSJY
江苏城市,http://223.110.241.206:6610/gitv/live1/G_JSCS/G_JSCS
江苏公共,http://223.110.241.206:6610/gitv/live1/G_JSGG/G_JSGG
江苏影视,http://223.110.241.206:6610/gitv/live1/G_JSYS/G_JSYS
江苏休闲体育,http://223.110.241.206:6610/gitv/live1/G_JSTY/G_JSTY
江苏综艺,http://223.110.241.206:6610/gitv/live1/G_JSZY/G_JSZY
BESTV体育,http://117.136.154.98/PLTV/88888888/224/3221225782/index.m3u8#http://117.136.154.98/PLTV/88888888/224/3221225787/index.m3u8#http://117.136.154.98/PLTV/88888888/224/3221225789/index.m3u8#http://117.136.154.98/PLTV/88888888/224/3221225791/index.m3u8#http://117.136.154.98/PLTV/88888888/224/3221225809/index.m3u8#http://117.136.154.93/PLTV/88888888/224/3221225766/index.m3u8#http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221225850/index.m3u8#http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221225834/index.m3u8#http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221225835/index.m3u8#http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221225836/index.m3u8#http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221225839/index.m3u8#http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221225845/index.m3u8#http://39.134.24.24/PLTV/88888888/224/3221228847/index.m3u8#http://39.134.24.24/PLTV/88888888/224/3221228849/index.m3u8#http://39.134.24.24/PLTV/88888888/224/3221228851/index.m3u8#http://39.134.24.24/PLTV/88888888/224/3221228853/index.m3u8#http://39.134.24.24/PLTV/88888888/224/3221228855/index.m3u8#http://39.134.24.24/PLTV/88888888/224/3221228857/index.m3u8#http://39.134.24.24/PLTV/88888888/224/3221228859/index.m3u8#http://39.134.24.24/PLTV/88888888/224/3221228861/index.m3u8#http://39.134.24.24/PLTV/88888888/224/3221228863/index.m3u8#http://39.134.24.24/PLTV/88888888/224/3221228865/index.m3u8#http://39.134.24.24/PLTV/88888888/224/3221228867/index.m3u8
咪咕视频,http://117.136.154.98/PLTV/88888888/224/3221225800/index.m3u8#http://117.136.154.98/PLTV/88888888/224/3221225724/index.m3u8#http://117.136.154.98/PLTV/88888888/224/3221225736/index.m3u8#http://117.136.154.98/PLTV/88888888/224/3221225753/index.m3u8#http://117.136.154.98/PLTV/88888888/224/3221225751/index.m3u8#http://117.136.154.98/PLTV/88888888/224/3221225741/index.m3u8#http://117.136.154.98/PLTV/88888888/224/3221225716/index.m3u8#http://117.136.154.98/PLTV/88888888/224/3221225718/index.m3u8#http://117.136.154.98/PLTV/88888888/224/3221225720/index.m3u8#http://117.136.154.98/PLTV/88888888/224/3221225722/index.m3u8#http://117.136.154.98/PLTV/88888888/224/3221225728/index.m3u8#http://117.136.154.98/PLTV/88888888/224/3221225730/index.m3u8#http://117.136.154.98/PLTV/88888888/224/3221225732/index.m3u8#http://117.136.154.98/PLTV/88888888/224/3221225734/index.m3u8#http://117.136.154.98/PLTV/88888888/224/3221225735/index.m3u8#http://117.136.154.98/PLTV/88888888/224/3221225737/index.m3u8#http://117.136.154.98/PLTV/88888888/224/3221225738/index.m3u8#http://117.136.154.98/PLTV/88888888/224/3221225743/index.m3u8#http://117.136.154.98/PLTV/88888888/224/3221225744/index.m3u8#http://117.136.154.98/PLTV/88888888/224/3221225745/index.m3u8#http://117.136.154.98/PLTV/88888888/224/3221225747/index.m3u8#http://117.136.154.98/PLTV/88888888/224/3221225749/index.m3u8#http://117.136.154.98/PLTV/88888888/224/3221225763/index.m3u8#http://117.136.154.98/PLTV/88888888/224/3221225772/index.m3u8#http://117.136.154.98/PLTV/88888888/224/3221225774/index.m3u8#http://117.136.154.98/PLTV/88888888/224/3221225776/index.m3u8#http://117.136.154.98/PLTV/88888888/224/3221225778/index.m3u8#http://39.134.24.24/PLTV/88888888/224/3221225539/index.m3u8#http://39.134.24.24/PLTV/88888888/224/3221225543/index.m3u8#http://39.134.24.24/PLTV/88888888/224/3221225545/index.m3u8#http://39.134.24.24/PLTV/88888888/224/3221225547/index.m3u8#http://39.134.24.24/PLTV/88888888/224/3221225549/index.m3u8#http://39.134.24.24/PLTV/88888888/224/3221225589/index.m3u8#http://39.134.24.24/PLTV/88888888/224/3221225591/index.m3u8#http://39.134.24.24/PLTV/88888888/224/3221225593/index.m3u8#http://39.134.24.24/PLTV/88888888/224/3221225595/index.m3u8#http://39.134.24.24/PLTV/88888888/224/3221225597/index.m3u8#http://39.134.24.24/PLTV/88888888/224/3221225599/index.m3u8#http://39.134.24.24/PLTV/88888888/224/3221225601/index.m3u8#http://111.20.105.60:6060/yinhe/2/ch00000090990000002172/index.m3u8?virtualDomain=yinhe.live_hls.zte.com#http://111.20.105.60:6060/yinhe/2/ch00000090990000002095/index.m3u8?virtualDomain=yinhe.live_hls.zte.com#http://111.20.105.60:6060/yinhe/2/ch00000090990000002096/index.m3u8?virtualDomain=yinhe.live_hls.zte.com#http://111.20.105.60:6060/yinhe/2/ch00000090990000002097/index.m3u8?virtualDomain=yinhe.live_hls.zte.com#http://111.20.105.60:6060/yinhe/2/ch00000090990000002098/index.m3u8?virtualDomain=yinhe.live_hls.zte.com#http://111.20.105.60:6060/yinhe/2/ch00000090990000002099/index.m3u8?virtualDomain=yinhe.live_hls.zte.com#http://111.20.105.60:6060/yinhe/2/ch00000090990000002100/index.m3u8?virtualDomain=yinhe.live_hls.zte.com#http://111.20.105.60:6060/yinhe/2/ch00000090990000002102/index.m3u8?virtualDomain=yinhe.live_hls.zte.com#http://111.20.105.60:6060/yinhe/2/ch00000090990000002103/index.m3u8?virtualDomain=yinhe.live_hls.zte.com#http://111.20.105.60:6060/yinhe/2/ch00000090990000002104/index.m3u8?virtualDomain=yinhe.live_hls.zte.com#http://111.20.105.60:6060/yinhe/2/ch00000090990000002105/index.m3u8?virtualDomain=yinhe.live_hls.zte.com#http://111.20.105.60:6060/yinhe/2/ch00000090990000002115/index.m3u8?virtualDomain=yinhe.live_hls.zte.com#http://111.20.105.60:6060/yinhe/2/ch00000090990000002125/index.m3u8?virtualDomain=yinhe.live_hls.zte.com#http://111.20.105.60:6060/yinhe/2/ch00000090990000002126/index.m3u8?virtualDomain=yinhe.live_hls.zte.com#http://111.20.105.60:6060/yinhe/2/ch00000090990000002135/index.m3u8?virtualDomain=yinhe.live_hls.zte.com#http://111.20.105.60:6060/yinhe/2/ch00000090990000002145/index.m3u8?virtualDomain=yinhe.live_hls.zte.com#http://111.20.105.60:6060/yinhe/2/ch00000090990000002166/index.m3u8?virtualDomain=yinhe.live_hls.zte.com#http://111.20.105.60:6060/yinhe/2/ch00000090990000002168/index.m3u8?virtualDomain=yinhe.live_hls.zte.com#http://111.20.105.60:6060/yinhe/2/ch00000090990000002169/index.m3u8?virtualDomain=yinhe.live_hls.zte.com#http://111.20.105.60:6060/yinhe/2/ch00000090990000002185/index.m3u8?virtualDomain=yinhe.live_hls.zte.com#http://111.20.105.60:6060/yinhe/2/ch00000090990000002195/index.m3u8?virtualDomain=yinhe.live_hls.zte.com#http://111.20.105.60:6060/yinhe/2/ch00000090990000002215/index.m3u8?virtualDomain=yinhe.live_hls.zte.com#http://111.20.105.60:6060/yinhe/2/ch00000090990000002101/index.m3u8?virtualDomain=yinhe.live_hls.zte.com#http://111.20.105.60:6060/yinhe/2/ch00000090990000002106/index.m3u8?virtualDomain=yinhe.live_hls.zte.com#http://111.20.105.60:6060/yinhe/2/ch00000090990000002107/index.m3u8?virtualDomain=yinhe.live_hls.zte.com#http://111.20.105.60:6060/yinhe/2/ch00000090990000002128/index.m3u8?virtualDomain=yinhe.live_hls.zte.com#http://111.20.105.60:6060/yinhe/2/ch00000090990000002129/index.m3u8?virtualDomain=yinhe.live_hls.zte.com#http://111.20.105.60:6060/yinhe/2/ch00000090990000002136/index.m3u8?virtualDomain=yinhe.live_hls.zte.com#http://111.20.105.60:6060/yinhe/2/ch00000090990000002137/index.m3u8?virtualDomain=yinhe.live_hls.zte.com#http://111.20.105.60:6060/yinhe/2/ch00000090990000002155/index.m3u8?virtualDomain=yinhe.live_hls.zte.com#http://111.20.105.60:6060/yinhe/2/ch00000090990000002165/index.m3u8?virtualDomain=yinhe.live_hls.zte.com#http://111.20.105.60:6060/yinhe/2/ch00000090990000002167/index.m3u8?virtualDomain=yinhe.live_hls.zte.com#http://111.20.105.60:6060/yinhe/2/ch00000090990000002171/index.m3u8?virtualDomain=yinhe.live_hls.zte.com#http://111.20.105.60:6060/yinhe/2/ch00000090990000002173/index.m3u8?virtualDomain=yinhe.live_hls.zte.com#http://111.20.105.60:6060/yinhe/2/ch00000090990000002174/index.m3u8?virtualDomain=yinhe.live_hls.zte.com#http://111.20.105.60:6060/yinhe/2/ch00000090990000002175/index.m3u8?virtualDomain=yinhe.live_hls.zte.com#http://111.20.105.60:6060/yinhe/2/ch00000090990000002176/index.m3u8?virtualDomain=yinhe.live_hls.zte.com#http://111.20.105.60:6060/yinhe/2/ch00000090990000002186/index.m3u8?virtualDomain=yinhe.live_hls.zte.com#http://111.20.105.60:6060/yinhe/2/ch00000090990000002205/index.m3u8?virtualDomain=yinhe.live_hls.zte.com#http://111.20.105.60:6060/yinhe/2/ch00000090990000002206/index.m3u8?virtualDomain=yinhe.live_hls.zte.com#http://111.20.105.60:6060/yinhe/2/ch00000090990000002226/index.m3u8?virtualDomain=yinhe.live_hls.zte.com#http://111.20.105.60:6060/yinhe/2/ch00000090990000002235/index.m3u8?virtualDomain=yinhe.live_hls.zte.com#http://111.20.105.60:6060/yinhe/2/ch00000090990000002255/index.m3u8?virtualDomain=yinhe.live_hls.zte.com#http://111.20.105.60:6060/yinhe/2/ch00000090990000002256/index.m3u8?virtualDomain=yinhe.live_hls.zte.com#http://111.20.105.60:6060/yinhe/2/ch00000090990000002257/index.m3u8?virtualDomain=yinhe.live_hls.zte.com#http://111.20.105.60:6060/yinhe/2/ch00000090990000002258/index.m3u8?virtualDomain=yinhe.live_hls.zte.com#http://111.20.105.60:6060/yinhe/2/ch00000090990000002259/index.m3u8?virtualDomain=yinhe.live_hls.zte.com#http://111.20.105.60:6060/yinhe/2/ch00000090990000002260/index.m3u8?virtualDomain=yinhe.live_hls.zte.com
咪咕直播,http://39.134.24.24/PLTV/88888888/224/3221225767/index.m3u8#http://39.134.24.24/PLTV/88888888/224/3221225769/index.m3u8#http://39.134.24.24/PLTV/88888888/224/3221225771/index.m3u8#http://39.134.24.24/PLTV/88888888/224/3221225773/index.m3u8#http://39.134.24.24/PLTV/88888888/224/3221225775/index.m3u8#http://39.134.24.24/PLTV/88888888/224/3221225777/index.m3u8#http://39.134.24.24/PLTV/88888888/224/3221225779/index.m3u8#http://39.134.24.24/PLTV/88888888/224/3221225781/index.m3u8#http://39.134.24.24/PLTV/88888888/224/3221225785/index.m3u8#http://39.134.24.24/PLTV/88888888/224/3221225787/index.m3u8#http://39.134.24.24/PLTV/88888888/224/3221225789/index.m3u8
iHot,#genre#
Hot亚洲影院,http://ucdn.sd.chinamobile.com:8089/00/SNM/CHANNEL00002005/index.m3u8
Hot欧美影院,http://ucdn.sd.chinamobile.com:8089/00/SNM/CHANNEL00002003/index.m3u8
NewTV,#genre#
NewTV家庭剧场,http://117.136.154.98/PLTV/88888888/224/3221225563/index.m3u8#http://117.136.154.98/PLTV/88888888/224/3221225719/index.m3u8
NewTV古装剧场,http://117.136.154.98/PLTV/88888888/224/3221225559/index.m3u8
NewTV海外剧场,http://117.136.154.98/PLTV/88888888/224/3221225566/index.m3u8
NewTV军旅剧场,http://117.136.154.86/PLTV/88888888/224/3221225561/index.m3u8
NewTV明星大片,http://117.136.154.98/PLTV/88888888/224/3221225565/index.m3u8#http://117.136.154.98/PLTV/88888888/224/3221225725/index.m3u8
NewTV精品大剧,http://117.136.154.68/PLTV/88888888/224/3221225558/index.m3u8#http://117.136.154.98/PLTV/88888888/224/3221225692/index.m3u8
NewTV爱情喜剧,http://117.136.154.98/PLTV/88888888/224/3221225562/index.m3u8
NewTV动作电影,http://117.136.154.98/PLTV/88888888/224/3221225564/index.m3u8#http://117.136.154.98/PLTV/88888888/224/3221225690/index.m3u8
NewTV惊悚悬疑,http://117.136.154.98/PLTV/88888888/224/3221225569/index.m3u8#http://117.136.154.98/PLTV/88888888/224/3221225723/index.m3u8
NewTV金牌综艺,http://117.136.154.98/PLTV/88888888/224/3221225572/index.m3u8#http://117.136.154.98/PLTV/88888888/224/3221225704/index.m3u8
NewTV潮妈辣婆,http://117.136.154.98/PLTV/88888888/224/3221225576/index.m3u8
NewTV精品纪录,http://117.136.154.68/PLTV/88888888/224/3221225568/index.m3u8#http://117.136.154.98/PLTV/88888888/224/3221225712/index.m3u8
NewTV军事评论,http://117.136.154.98/PLTV/88888888/224/3221225570/index.m3u8
NewTV农业致富,http://117.136.154.86/PLTV/88888888/224/3221225567/index.m3u8
NewTV中国功夫,http://117.136.154.98/PLTV/88888888/224/3221225571/index.m3u8
NewTV精品体育,http://117.136.154.98/PLTV/88888888/224/3221225555/index.m3u8#http://117.136.154.98/PLTV/88888888/224/3221225696/index.m3u8
NewTV怡伴健康,http://117.136.154.98/PLTV/88888888/224/3221225560/index.m3u8
NewTV武搏世界,http://117.136.154.86/PLTV/88888888/224/3221225574/index.m3u8
NewTV炫舞未来,http://117.136.154.68/PLTV/88888888/224/3221225573/index.m3u8
NewTV超级体育,http://117.136.154.68/PLTV/88888888/224/3221225514/index.m3u8
NewTV超级电影,http://117.136.154.98/PLTV/88888888/224/3221225513/index.m3u8
NewTV超级电视剧,http://117.136.154.98/PLTV/88888888/224/3221225516/index.m3u8
NewTV超级综艺,http://117.136.154.98/PLTV/88888888/224/3221225777/index.m3u8
UTV,#genre#
SiTV,#genre#
SiTV全纪实,http://117.136.154.72/PLTV/88888888/224/3221225842/index.m3u8#http://117.136.154.98/PLTV/88888888/224/3221225792/index.m3u8#http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226580/index.m3u8
SiTV极速汽车,http://117.136.154.86/PLTV/88888888/224/3221225847/index.m3u8#http://117.136.154.98/PLTV/88888888/224/3221225614/index.m3u8#http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226574/index.m3u8#http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226583/index.m3u8
SiTV游戏风云,http://117.136.154.86/PLTV/88888888/224/3221225840/index.m3u8#http://117.136.154.68/PLTV/88888888/224/3221225611/index.m3u8#http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226579/index.m3u8
SiTV都市剧场,http://117.136.154.74/PLTV/88888888/224/3221225843/index.m3u8#http://117.136.154.98/PLTV/88888888/224/3221225606/index.m3u8#http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226581/index.m3u8
SiTV七彩戏剧,http://117.136.154.98/PLTV/88888888/224/3221225613/index.m3u8
SiTV东方财经,http://117.136.154.98/PLTV/88888888/224/3221225612/index.m3u8
SiTV法治天地,http://117.136.154.98/PLTV/88888888/224/3221225609/index.m3u8
SiTV金色频道,http://117.136.154.98/PLTV/88888888/224/3221225803/index.m3u8
SiTV动漫秀场,http://117.136.154.94/PLTV/88888888/224/3221225845/index.m3u8#http://117.136.154.98/PLTV/88888888/224/3221225610/index.m3u8
SiTV欢笑剧场,http://117.136.154.98/PLTV/88888888/224/3221225822/index.m3u8
SiTV生活时尚,http://117.136.154.74/PLTV/88888888/224/3221225838/index.m3u8#http://117.136.154.98/PLTV/88888888/224/3221225604/index.m3u8
CIBN,#genre#
测试频道,#genre#
